,aerialsTotal,aerialsWon,clearances,cornersAccurate,cornersTotal,defensiveAerials,dispossessed,dribbledPast,dribblesAttempted,dribblesLost,dribblesWon,errorsCount,foulsCommited,goals,goalsConceded,home,interceptions,name,offensiveAerials,offsidesCaught,passesAccurate,passesKey,passesTotal,possession,result,shotsBlocked,shotsOffTarget,shotsOnPost,shotsOnTarget,shotsTotal,tackleSuccessful,tackleUnsuccesful,tacklesTotal,throwInsAccurate,throwInsTotal,touches
1207,39.0,23.0,31.0,3.0,5.0,28.0,9.0,14.0,18.0,4.0,14.0,1.0,20.0,3,2,1.0,10.0,Bournemouth,11.0,0.0,270.0,15.0,358.0,383.0,w,5.0,8.0,0.0,9.0,22.0,18.0,14.0,32.0,19.0,23.0,581.0
1208,37.0,21.0,21.0,0.0,6.0,18.0,8.0,7.0,12.0,3.0,9.0,0.0,12.0,0,3,0.0,10.0,West Brom,19.0,0.0,248.0,5.0,352.0,369.0,l,2.0,1.0,0.0,2.0,5.0,20.0,7.0,27.0,19.0,25.0,524.0
1209,37.0,16.0,19.0,4.0,4.0,19.0,12.0,9.0,15.0,8.0,7.0,0.0,8.0,3,0,1.0,9.0,Everton,18.0,0.0,489.0,11.0,605.0,623.0,w,5.0,6.0,1.0,5.0,16.0,11.0,9.0,20.0,18.0,20.0,781.0
1210,27.0,14.0,18.0,1.0,5.0,11.0,8.0,10.0,11.0,3.0,8.0,1.0,14.0,0,4,0.0,12.0,Stoke,16.0,2.0,219.0,3.0,317.0,337.0,l,0.0,2.0,0.0,3.0,5.0,20.0,10.0,30.0,19.0,25.0,503.0
1211,27.0,13.0,25.0,6.0,8.0,16.0,12.0,8.0,18.0,8.0,10.0,1.0,11.0,4,0,1.0,7.0,Tottenham,11.0,1.0,504.0,19.0,588.0,608.0,w,5.0,7.0,1.0,9.0,21.0,11.0,8.0,19.0,24.0,26.0,782.0
1212,27.0,16.0,29.0,1.0,8.0,12.0,15.0,16.0,21.0,10.0,11.0,0.0,7.0,1,1,0.0,12.0,Liverpool,15.0,2.0,299.0,11.0,383.0,405.0,d,4.0,5.0,0.0,4.0,13.0,29.0,16.0,45.0,14.0,17.0,594.0
1213,27.0,11.0,18.0,4.0,9.0,15.0,15.0,11.0,30.0,14.0,16.0,1.0,14.0,1,1,1.0,15.0,Man City,12.0,6.0,489.0,11.0,563.0,596.0,d,2.0,8.0,1.0,3.0,13.0,25.0,11.0,36.0,16.0,20.0,796.0
1214,22.0,13.0,29.0,0.0,1.0,9.0,11.0,9.0,8.0,2.0,6.0,0.0,13.0,1,2,0.0,11.0,Southampton,13.0,7.0,332.0,8.0,443.0,458.0,l,1.0,4.0,0.0,3.0,8.0,21.0,9.0,30.0,25.0,28.0,660.0
1215,22.0,9.0,24.0,3.0,5.0,13.0,16.0,6.0,14.0,5.0,9.0,1.0,12.0,2,1,1.0,13.0,Tottenham,9.0,2.0,341.0,10.0,456.0,468.0,w,4.0,2.0,0.0,6.0,12.0,13.0,6.0,19.0,17.0,27.0,647.0
1216,41.0,22.0,39.0,2.0,3.0,26.0,12.0,14.0,16.0,4.0,12.0,1.0,8.0,3,1,0.0,14.0,Man Utd,15.0,1.0,239.0,11.0,326.0,336.0,w,4.0,4.0,0.0,6.0,14.0,15.0,14.0,29.0,12.0,18.0,507.0
1217,41.0,19.0,11.0,1.0,8.0,15.0,12.0,12.0,17.0,3.0,14.0,1.0,9.0,1,3,1.0,11.0,Middlesbrough,26.0,0.0,460.0,7.0,555.0,595.0,l,3.0,4.0,0.0,3.0,10.0,16.0,12.0,28.0,20.0,22.0,727.0
1218,30.0,17.0,20.0,5.0,11.0,14.0,10.0,12.0,18.0,4.0,14.0,1.0,9.0,2,2,0.0,7.0,Man City,16.0,1.0,472.0,18.0,542.0,585.0,d,8.0,10.0,0.0,4.0,22.0,7.0,12.0,19.0,23.0,23.0,742.0
1219,30.0,13.0,45.0,1.0,4.0,16.0,6.0,14.0,13.0,1.0,12.0,0.0,9.0,2,2,1.0,12.0,Middlesbrough,14.0,1.0,176.0,8.0,257.0,274.0,d,2.0,6.0,0.0,6.0,14.0,14.0,14.0,28.0,10.0,13.0,434.0
1220,24.0,11.0,25.0,2.0,5.0,12.0,8.0,11.0,15.0,6.0,9.0,1.0,15.0,0,2,0.0,5.0,Arsenal,12.0,5.0,314.0,9.0,405.0,425.0,l,4.0,4.0,0.0,4.0,12.0,21.0,11.0,32.0,24.0,31.0,609.0
1221,24.0,13.0,30.0,7.0,14.0,12.0,9.0,9.0,23.0,12.0,11.0,1.0,7.0,2,0,1.0,8.0,Tottenham,12.0,2.0,331.0,14.0,416.0,446.0,w,3.0,6.0,1.0,11.0,20.0,14.0,9.0,23.0,20.0,24.0,634.0
1222,26.0,18.0,30.0,1.0,2.0,16.0,11.0,9.0,13.0,2.0,11.0,0.0,13.0,1,1,0.0,10.0,Swansea,10.0,2.0,345.0,12.0,425.0,439.0,d,3.0,5.0,0.0,4.0,12.0,11.0,9.0,20.0,16.0,17.0,604.0
1223,26.0,8.0,20.0,2.0,5.0,10.0,4.0,11.0,16.0,7.0,9.0,0.0,11.0,1,1,1.0,14.0,Man Utd,16.0,1.0,438.0,10.0,519.0,545.0,d,1.0,5.0,0.0,6.0,12.0,13.0,11.0,24.0,15.0,15.0,693.0
1224,28.0,14.0,29.0,3.0,4.0,23.0,13.0,8.0,24.0,8.0,16.0,0.0,11.0,3,0,0.0,11.0,Chelsea,5.0,1.0,340.0,9.0,426.0,445.0,w,3.0,3.0,0.0,5.0,11.0,12.0,8.0,20.0,20.0,22.0,636.0
1225,28.0,14.0,26.0,1.0,2.0,5.0,8.0,16.0,12.0,4.0,8.0,1.0,13.0,0,3,1.0,15.0,Everton,23.0,2.0,332.0,7.0,423.0,437.0,l,2.0,7.0,0.0,3.0,12.0,21.0,16.0,37.0,9.0,15.0,601.0
1226,33.0,15.0,34.0,5.0,9.0,15.0,4.0,8.0,11.0,5.0,6.0,0.0,12.0,2,2,0.0,8.0,Leicester,18.0,0.0,227.0,12.0,311.0,337.0,d,3.0,3.0,0.0,8.0,14.0,16.0,8.0,24.0,11.0,19.0,500.0
1227,33.0,18.0,21.0,4.0,9.0,18.0,12.0,6.0,12.0,4.0,8.0,0.0,9.0,2,2,1.0,7.0,Stoke,15.0,3.0,490.0,11.0,573.0,624.0,d,5.0,4.0,1.0,7.0,16.0,9.0,6.0,15.0,24.0,28.0,783.0
1228,45.0,19.0,9.0,2.0,8.0,18.0,12.0,6.0,16.0,5.0,11.0,0.0,11.0,0,3,0.0,13.0,Swansea,27.0,3.0,420.0,11.0,523.0,558.0,l,6.0,6.0,0.0,2.0,14.0,17.0,6.0,23.0,30.0,31.0,724.0
1229,45.0,26.0,51.0,1.0,3.0,27.0,7.0,11.0,16.0,10.0,6.0,0.0,10.0,3,0,1.0,19.0,Middlesbrough,18.0,0.0,306.0,8.0,409.0,423.0,w,1.0,5.0,0.0,4.0,10.0,17.0,11.0,28.0,13.0,17.0,618.0
1230,43.0,21.0,27.0,5.0,6.0,24.0,6.0,9.0,6.0,1.0,5.0,0.0,9.0,0,1,0.0,11.0,Hull,19.0,9.0,219.0,12.0,322.0,346.0,l,3.0,8.0,2.0,5.0,16.0,20.0,9.0,29.0,18.0,19.0,514.0
1231,43.0,22.0,38.0,5.0,10.0,19.0,9.0,5.0,20.0,11.0,9.0,2.0,13.0,1,0,1.0,21.0,West Ham,24.0,1.0,344.0,13.0,419.0,445.0,w,9.0,4.0,0.0,6.0,19.0,7.0,5.0,12.0,12.0,15.0,625.0
1232,39.0,17.0,44.0,2.0,3.0,25.0,6.0,10.0,11.0,7.0,4.0,1.0,13.0,2,0,0.0,22.0,Man Utd,14.0,2.0,474.0,8.0,574.0,584.0,w,1.0,4.0,0.0,5.0,10.0,15.0,10.0,25.0,15.0,20.0,760.0
1233,39.0,22.0,23.0,2.0,2.0,14.0,9.0,4.0,16.0,6.0,10.0,0.0,9.0,0,2,1.0,14.0,West Brom,25.0,3.0,305.0,7.0,401.0,425.0,l,3.0,6.0,0.0,1.0,10.0,13.0,4.0,17.0,16.0,23.0,583.0
1234,38.0,17.0,35.0,2.0,3.0,25.0,10.0,5.0,15.0,2.0,13.0,0.0,15.0,1,0,0.0,13.0,Chelsea,13.0,2.0,322.0,9.0,418.0,437.0,w,4.0,3.0,1.0,6.0,13.0,23.0,5.0,28.0,19.0,21.0,631.0
1235,38.0,21.0,20.0,2.0,5.0,13.0,13.0,13.0,15.0,10.0,5.0,0.0,12.0,0,1,1.0,7.0,Crystal Palace,25.0,1.0,370.0,3.0,476.0,502.0,l,0.0,4.0,0.0,2.0,6.0,12.0,13.0,25.0,22.0,23.0,661.0
1236,47.0,18.0,17.0,3.0,11.0,16.0,8.0,8.0,18.0,9.0,9.0,0.0,9.0,0,1,0.0,8.0,Watford,31.0,2.0,264.0,8.0,364.0,403.0,l,2.0,4.0,0.0,4.0,10.0,13.0,8.0,21.0,27.0,32.0,568.0
1237,47.0,29.0,44.0,2.0,4.0,31.0,9.0,9.0,12.0,4.0,8.0,0.0,10.0,1,0,1.0,19.0,Sunderland,16.0,2.0,187.0,9.0,275.0,299.0,w,6.0,3.0,0.0,2.0,11.0,17.0,9.0,26.0,15.0,18.0,489.0
1238,31.0,19.0,34.0,3.0,5.0,24.0,12.0,11.0,16.0,4.0,12.0,0.0,20.0,3,0,0.0,10.0,Man Utd,7.0,2.0,506.0,15.0,582.0,603.0,w,4.0,5.0,0.0,9.0,18.0,11.0,11.0,22.0,9.0,14.0,763.0
1239,31.0,12.0,24.0,1.0,4.0,7.0,9.0,12.0,13.0,2.0,11.0,0.0,14.0,0,3,1.0,23.0,Sunderland,24.0,2.0,158.0,6.0,237.0,255.0,l,2.0,3.0,0.0,4.0,9.0,16.0,12.0,28.0,10.0,17.0,426.0
1240,37.0,18.0,31.0,3.0,6.0,19.0,12.0,13.0,16.0,6.0,10.0,0.0,15.0,2,4,0.0,14.0,Leicester,18.0,0.0,279.0,4.0,382.0,404.0,l,1.0,1.0,0.0,4.0,6.0,18.0,13.0,31.0,11.0,23.0,578.0
1241,37.0,19.0,26.0,2.0,4.0,18.0,10.0,10.0,21.0,8.0,13.0,0.0,8.0,4,2,1.0,11.0,Everton,19.0,0.0,479.0,10.0,594.0,608.0,w,4.0,1.0,0.0,7.0,12.0,18.0,10.0,28.0,26.0,32.0,803.0
1242,47.0,24.0,34.0,1.0,4.0,34.0,11.0,9.0,19.0,4.0,15.0,0.0,9.0,1,0,0.0,18.0,Liverpool,13.0,2.0,464.0,12.0,566.0,589.0,w,4.0,9.0,0.0,2.0,15.0,21.0,9.0,30.0,24.0,27.0,790.0
1243,47.0,23.0,20.0,0.0,4.0,13.0,14.0,15.0,16.0,7.0,9.0,1.0,15.0,0,1,1.0,9.0,West Brom,34.0,6.0,213.0,6.0,311.0,336.0,l,0.0,5.0,0.0,2.0,7.0,15.0,15.0,30.0,22.0,30.0,505.0
1244,23.0,9.0,8.0,1.0,3.0,11.0,25.0,8.0,11.0,3.0,8.0,0.0,20.0,0,2,0.0,21.0,Chelsea,12.0,1.0,379.0,3.0,479.0,496.0,l,1.0,4.0,0.0,0.0,5.0,23.0,8.0,31.0,19.0,21.0,672.0
1245,23.0,14.0,24.0,0.0,1.0,12.0,12.0,8.0,19.0,11.0,8.0,0.0,16.0,2,0,1.0,19.0,Man Utd,11.0,1.0,320.0,7.0,416.0,426.0,w,0.0,6.0,0.0,3.0,9.0,28.0,8.0,36.0,12.0,15.0,611.0
1246,32.0,9.0,50.0,2.0,3.0,22.0,14.0,9.0,6.0,3.0,3.0,0.0,12.0,1,1,0.0,20.0,Swansea,10.0,4.0,204.0,4.0,308.0,326.0,d,0.0,3.0,0.0,3.0,6.0,15.0,9.0,24.0,10.0,18.0,523.0
1247,32.0,23.0,16.0,1.0,10.0,10.0,10.0,3.0,14.0,5.0,9.0,0.0,13.0,1,1,1.0,10.0,Everton,22.0,1.0,386.0,8.0,500.0,548.0,d,2.0,6.0,0.0,6.0,14.0,17.0,3.0,20.0,30.0,30.0,697.0
1248,45.0,18.0,42.0,2.0,4.0,32.0,13.0,14.0,20.0,13.0,7.0,0.0,10.0,1,0,0.0,7.0,Bournemouth,13.0,3.0,266.0,7.0,353.0,366.0,w,1.0,5.0,1.0,2.0,8.0,21.0,14.0,35.0,19.0,25.0,568.0
1249,45.0,27.0,11.0,3.0,3.0,13.0,13.0,7.0,22.0,8.0,14.0,0.0,17.0,0,1,1.0,19.0,Stoke,32.0,2.0,258.0,11.0,363.0,382.0,l,3.0,5.0,1.0,6.0,14.0,26.0,7.0,33.0,23.0,29.0,558.0
1250,41.0,18.0,10.0,3.0,8.0,26.0,16.0,13.0,22.0,9.0,13.0,1.0,11.0,0,0,0.0,15.0,Liverpool,15.0,2.0,537.0,13.0,661.0,689.0,d,5.0,8.0,0.0,2.0,15.0,22.0,13.0,35.0,30.0,35.0,884.0
1251,41.0,23.0,20.0,0.0,1.0,15.0,9.0,13.0,26.0,13.0,13.0,1.0,8.0,0,0,1.0,18.0,Southampton,26.0,2.0,243.0,2.0,368.0,377.0,d,1.0,2.0,0.0,0.0,3.0,25.0,13.0,38.0,18.0,25.0,576.0
1252,39.0,19.0,39.0,2.0,7.0,32.0,17.0,11.0,22.0,9.0,13.0,0.0,15.0,2,1,0.0,9.0,Man City,7.0,1.0,337.0,8.0,447.0,473.0,w,1.0,5.0,0.0,4.0,10.0,15.0,11.0,26.0,27.0,29.0,662.0
1253,39.0,20.0,26.0,1.0,2.0,7.0,10.0,13.0,16.0,5.0,11.0,1.0,12.0,1,2,1.0,14.0,Crystal Palace,32.0,1.0,164.0,4.0,276.0,294.0,l,2.0,4.0,0.0,2.0,8.0,26.0,13.0,39.0,22.0,23.0,481.0
1254,36.0,24.0,31.0,2.0,4.0,21.0,16.0,10.0,18.0,7.0,11.0,0.0,11.0,1,1,0.0,15.0,Arsenal,15.0,0.0,434.0,3.0,552.0,567.0,d,1.0,3.0,0.0,1.0,5.0,23.0,10.0,33.0,21.0,23.0,759.0
1255,36.0,12.0,32.0,4.0,10.0,15.0,12.0,11.0,21.0,11.0,10.0,0.0,14.0,1,1,1.0,24.0,Man Utd,21.0,3.0,352.0,9.0,444.0,474.0,d,2.0,5.0,0.0,5.0,12.0,23.0,11.0,34.0,26.0,30.0,685.0
1256,25.0,13.0,39.0,4.0,5.0,10.0,8.0,14.0,27.0,7.0,20.0,1.0,16.0,2,3,0.0,23.0,West Ham,15.0,6.0,212.0,8.0,294.0,311.0,l,5.0,3.0,1.0,3.0,11.0,22.0,14.0,36.0,16.0,18.0,525.0
1257,25.0,12.0,20.0,0.0,4.0,15.0,11.0,20.0,25.0,11.0,14.0,0.0,13.0,3,2,1.0,5.0,Tottenham,10.0,2.0,511.0,5.0,595.0,629.0,w,4.0,4.0,0.0,6.0,14.0,15.0,20.0,35.0,21.0,26.0,801.0
1258,32.0,9.0,35.0,4.0,8.0,13.0,11.0,5.0,7.0,1.0,6.0,0.0,8.0,0,3,0.0,20.0,Hull,19.0,1.0,456.0,12.0,515.0,555.0,l,4.0,6.0,0.0,7.0,17.0,13.0,5.0,18.0,14.0,17.0,717.0
1259,32.0,23.0,37.0,1.0,2.0,19.0,9.0,6.0,9.0,4.0,5.0,2.0,9.0,3,0,1.0,13.0,Sunderland,13.0,1.0,295.0,9.0,374.0,391.0,w,4.0,3.0,0.0,4.0,11.0,12.0,6.0,18.0,14.0,19.0,562.0
1260,48.0,20.0,27.0,1.0,6.0,23.0,8.0,12.0,17.0,7.0,10.0,0.0,18.0,1,2,0.0,14.0,Leicester,25.0,0.0,269.0,8.0,410.0,442.0,l,5.0,4.0,0.0,2.0,11.0,17.0,12.0,29.0,16.0,22.0,610.0
1261,48.0,28.0,34.0,3.0,4.0,25.0,11.0,10.0,18.0,6.0,12.0,1.0,12.0,2,1,1.0,19.0,Watford,23.0,1.0,222.0,10.0,353.0,374.0,w,0.0,7.0,0.0,3.0,10.0,15.0,10.0,25.0,20.0,27.0,592.0
1262,50.0,19.0,30.0,2.0,6.0,31.0,7.0,8.0,15.0,9.0,6.0,0.0,9.0,1,0,0.0,14.0,Liverpool,19.0,1.0,500.0,9.0,607.0,634.0,w,2.0,5.0,1.0,4.0,11.0,20.0,8.0,28.0,26.0,34.0,827.0
1263,50.0,31.0,29.0,1.0,1.0,19.0,11.0,6.0,17.0,9.0,8.0,0.0,13.0,0,1,1.0,19.0,Everton,31.0,1.0,180.0,4.0,285.0,303.0,l,2.0,3.0,0.0,1.0,6.0,16.0,6.0,22.0,19.0,23.0,490.0
1264,18.0,6.0,17.0,1.0,3.0,5.0,24.0,16.0,17.0,8.0,9.0,3.0,12.0,3,4,0.0,15.0,Watford,13.0,2.0,446.0,4.0,522.0,532.0,l,1.0,5.0,0.0,3.0,9.0,12.0,16.0,28.0,21.0,25.0,714.0
1265,18.0,12.0,14.0,7.0,8.0,13.0,10.0,9.0,19.0,3.0,16.0,2.0,7.0,4,3,1.0,12.0,Chelsea,5.0,4.0,381.0,20.0,456.0,473.0,w,8.0,7.0,0.0,9.0,24.0,32.0,9.0,41.0,14.0,17.0,662.0
1266,43.0,26.0,24.0,4.0,7.0,23.0,15.0,6.0,9.0,3.0,6.0,0.0,14.0,1,3,0.0,15.0,Burnley,20.0,0.0,197.0,5.0,301.0,325.0,l,3.0,4.0,0.0,6.0,13.0,25.0,6.0,31.0,12.0,21.0,507.0
1267,43.0,17.0,45.0,4.0,6.0,20.0,18.0,6.0,13.0,7.0,6.0,1.0,15.0,3,1,1.0,8.0,Everton,23.0,3.0,446.0,21.0,529.0,558.0,w,13.0,9.0,1.0,7.0,29.0,18.0,6.0,24.0,14.0,17.0,768.0
1268,23.0,9.0,18.0,4.0,7.0,11.0,9.0,9.0,16.0,5.0,11.0,0.0,5.0,1,3,0.0,14.0,Hull,12.0,3.0,330.0,11.0,436.0,463.0,l,5.0,6.0,0.0,3.0,14.0,18.0,9.0,27.0,26.0,27.0,627.0
1269,23.0,14.0,25.0,0.0,3.0,12.0,13.0,11.0,14.0,5.0,9.0,1.0,12.0,3,1,1.0,10.0,Stoke,11.0,4.0,264.0,10.0,359.0,378.0,w,4.0,6.0,0.0,4.0,14.0,14.0,11.0,25.0,20.0,24.0,559.0
1270,17.0,7.0,15.0,5.0,8.0,8.0,15.0,8.0,16.0,7.0,9.0,0.0,8.0,3,0,0.0,16.0,Man City,9.0,0.0,547.0,10.0,628.0,653.0,w,6.0,7.0,0.0,5.0,18.0,13.0,8.0,21.0,14.0,17.0,809.0
1271,17.0,10.0,17.0,1.0,4.0,9.0,6.0,9.0,15.0,7.0,8.0,1.0,9.0,0,3,1.0,19.0,Southampton,8.0,0.0,344.0,6.0,434.0,456.0,l,3.0,4.0,0.0,1.0,8.0,21.0,9.0,30.0,17.0,19.0,616.0
1272,24.0,14.0,30.0,1.0,1.0,10.0,12.0,7.0,14.0,5.0,9.0,1.0,10.0,2,2,0.0,10.0,West Ham,14.0,0.0,322.0,5.0,416.0,424.0,d,2.0,2.0,0.0,3.0,7.0,12.0,7.0,19.0,17.0,19.0,584.0
1273,24.0,10.0,21.0,1.0,6.0,14.0,8.0,9.0,11.0,4.0,7.0,0.0,14.0,2,2,1.0,11.0,Sunderland,10.0,2.0,285.0,8.0,367.0,385.0,d,4.0,6.0,0.0,4.0,14.0,17.0,9.0,26.0,22.0,23.0,545.0
1274,44.0,23.0,18.0,1.0,2.0,24.0,9.0,14.0,12.0,6.0,6.0,1.0,13.0,0,1,0.0,7.0,Swansea,20.0,2.0,292.0,9.0,383.0,412.0,l,4.0,5.0,0.0,4.0,13.0,20.0,14.0,34.0,22.0,27.0,579.0
1275,44.0,21.0,22.0,2.0,6.0,20.0,13.0,6.0,21.0,7.0,14.0,1.0,8.0,1,0,1.0,3.0,Watford,24.0,4.0,347.0,10.0,444.0,462.0,w,2.0,6.0,0.0,7.0,15.0,15.0,6.0,21.0,15.0,19.0,633.0
1276,23.0,9.0,27.0,1.0,1.0,5.0,11.0,8.0,5.0,2.0,3.0,0.0,10.0,0,4,0.0,7.0,Bournemouth,18.0,2.0,219.0,5.0,297.0,309.0,l,1.0,3.0,0.0,1.0,5.0,18.0,8.0,26.0,23.0,28.0,476.0
1277,23.0,14.0,14.0,9.0,13.0,18.0,11.0,3.0,15.0,7.0,8.0,0.0,8.0,4,0,1.0,4.0,Tottenham,5.0,3.0,582.0,19.0,655.0,680.0,w,9.0,1.0,0.0,14.0,24.0,13.0,3.0,16.0,21.0,26.0,834.0
1278,48.0,20.0,32.0,0.0,5.0,23.0,12.0,13.0,20.0,7.0,13.0,0.0,16.0,2,2,0.0,11.0,Leicester,25.0,0.0,198.0,3.0,311.0,332.0,d,2.0,2.0,0.0,2.0,6.0,24.0,13.0,37.0,12.0,29.0,513.0
1279,48.0,28.0,24.0,2.0,8.0,25.0,15.0,13.0,22.0,9.0,13.0,1.0,10.0,2,2,1.0,19.0,Crystal Palace,23.0,0.0,309.0,10.0,420.0,456.0,d,5.0,6.0,0.0,4.0,15.0,19.0,13.0,32.0,31.0,34.0,661.0
1280,43.0,19.0,36.0,0.0,2.0,6.0,8.0,14.0,13.0,8.0,5.0,1.0,11.0,1,2,0.0,16.0,Burnley,37.0,2.0,202.0,1.0,325.0,343.0,l,2.0,1.0,0.0,2.0,5.0,22.0,14.0,36.0,9.0,16.0,522.0
1281,43.0,24.0,52.0,7.0,11.0,37.0,12.0,5.0,24.0,10.0,14.0,0.0,10.0,2,1,1.0,9.0,Tottenham,6.0,0.0,401.0,25.0,482.0,519.0,w,9.0,12.0,1.0,9.0,30.0,16.0,5.0,21.0,24.0,26.0,740.0
1282,33.0,13.0,27.0,1.0,1.0,13.0,12.0,9.0,18.0,7.0,11.0,0.0,13.0,1,2,0.0,14.0,Arsenal,20.0,1.0,288.0,4.0,388.0,401.0,l,0.0,5.0,0.0,1.0,6.0,15.0,9.0,24.0,17.0,18.0,565.0
1283,33.0,20.0,20.0,5.0,8.0,20.0,11.0,11.0,13.0,4.0,9.0,0.0,9.0,2,1,1.0,11.0,Man City,13.0,4.0,502.0,12.0,594.0,618.0,w,2.0,7.0,1.0,5.0,14.0,19.0,11.0,30.0,22.0,26.0,774.0
1284,36.0,18.0,22.0,1.0,4.0,18.0,11.0,12.0,20.0,10.0,10.0,1.0,12.0,3,1,0.0,8.0,Southampton,18.0,2.0,424.0,10.0,519.0,544.0,w,2.0,4.0,0.0,8.0,14.0,25.0,12.0,37.0,17.0,21.0,721.0
1285,36.0,18.0,36.0,3.0,7.0,18.0,12.0,10.0,25.0,13.0,12.0,2.0,6.0,1,3,1.0,15.0,Bournemouth,18.0,0.0,368.0,8.0,454.0,481.0,l,3.0,2.0,0.0,5.0,10.0,21.0,10.0,31.0,20.0,26.0,692.0
1286,34.0,21.0,24.0,4.0,6.0,24.0,18.0,11.0,17.0,3.0,14.0,0.0,7.0,4,1,0.0,9.0,Arsenal,10.0,2.0,521.0,8.0,607.0,631.0,w,1.0,3.0,1.0,6.0,10.0,16.0,11.0,27.0,19.0,19.0,802.0
1287,34.0,13.0,20.0,1.0,7.0,10.0,9.0,14.0,18.0,7.0,11.0,2.0,13.0,1,4,1.0,9.0,Stoke,24.0,3.0,199.0,8.0,287.0,313.0,l,3.0,3.0,0.0,4.0,10.0,21.0,14.0,35.0,19.0,24.0,472.0
1288,25.0,16.0,25.0,0.0,4.0,8.0,15.0,8.0,8.0,6.0,2.0,1.0,6.0,2,0,0.0,11.0,Swansea,17.0,1.0,322.0,2.0,400.0,419.0,w,0.0,0.0,0.0,3.0,3.0,17.0,8.0,25.0,14.0,18.0,573.0
1289,25.0,9.0,18.0,2.0,8.0,17.0,13.0,2.0,12.0,4.0,8.0,1.0,13.0,0,2,1.0,10.0,Sunderland,8.0,2.0,364.0,8.0,441.0,468.0,l,3.0,6.0,0.0,4.0,13.0,21.0,2.0,23.0,20.0,26.0,622.0
1290,48.0,27.0,22.0,1.0,3.0,37.0,7.0,10.0,9.0,4.0,5.0,0.0,11.0,2,1,0.0,9.0,Southampton,11.0,0.0,439.0,7.0,522.0,543.0,w,4.0,6.0,1.0,4.0,14.0,12.0,10.0,22.0,17.0,18.0,694.0
1291,48.0,21.0,14.0,3.0,6.0,11.0,8.0,5.0,14.0,4.0,10.0,0.0,19.0,1,2,1.0,10.0,Middlesbrough,37.0,2.0,281.0,13.0,367.0,390.0,l,6.0,5.0,0.0,3.0,14.0,11.0,5.0,16.0,12.0,15.0,533.0
1292,48.0,30.0,14.0,1.0,1.0,16.0,9.0,11.0,8.0,2.0,6.0,0.0,11.0,1,2,0.0,12.0,Burnley,32.0,5.0,288.0,8.0,397.0,412.0,l,4.0,7.0,0.0,3.0,14.0,21.0,11.0,32.0,18.0,21.0,561.0
1293,48.0,18.0,25.0,6.0,7.0,32.0,13.0,6.0,19.0,8.0,11.0,0.0,6.0,2,1,1.0,19.0,Bournemouth,16.0,3.0,388.0,15.0,488.0,501.0,w,6.0,6.0,0.0,6.0,18.0,11.0,6.0,17.0,18.0,18.0,676.0
1294,25.0,7.0,21.0,1.0,3.0,8.0,9.0,9.0,11.0,6.0,5.0,1.0,16.0,1,2,0.0,22.0,Leicester,17.0,0.0,187.0,5.0,276.0,295.0,l,2.0,3.0,0.0,4.0,9.0,17.0,9.0,26.0,18.0,22.0,454.0
1295,25.0,18.0,29.0,3.0,9.0,17.0,12.0,5.0,14.0,5.0,9.0,1.0,12.0,2,1,1.0,11.0,Man City,8.0,0.0,463.0,15.0,541.0,568.0,w,7.0,5.0,0.0,5.0,17.0,15.0,5.0,20.0,21.0,25.0,741.0
1296,44.0,21.0,24.0,1.0,3.0,31.0,16.0,11.0,15.0,7.0,8.0,1.0,10.0,1,2,0.0,14.0,Arsenal,13.0,2.0,420.0,6.0,530.0,545.0,l,0.0,6.0,0.0,3.0,9.0,19.0,11.0,30.0,21.0,22.0,737.0
1297,44.0,23.0,29.0,5.0,8.0,13.0,15.0,8.0,15.0,4.0,11.0,1.0,10.0,2,1,1.0,9.0,Everton,31.0,1.0,250.0,12.0,358.0,387.0,w,5.0,5.0,0.0,4.0,14.0,23.0,8.0,31.0,24.0,28.0,576.0
1298,45.0,21.0,27.0,8.0,11.0,15.0,8.0,10.0,16.0,11.0,5.0,0.0,15.0,0,1,0.0,19.0,Leicester,30.0,2.0,208.0,10.0,306.0,329.0,l,4.0,4.0,0.0,4.0,12.0,17.0,10.0,27.0,15.0,28.0,509.0
1299,45.0,24.0,44.0,2.0,4.0,30.0,10.0,5.0,17.0,7.0,10.0,0.0,5.0,1,0,1.0,11.0,Bournemouth,15.0,4.0,447.0,7.0,535.0,558.0,w,3.0,3.0,0.0,3.0,9.0,19.0,5.0,24.0,22.0,26.0,762.0
1300,38.0,23.0,26.0,3.0,4.0,6.0,14.0,10.0,18.0,11.0,7.0,0.0,7.0,0,2,0.0,21.0,Crystal Palace,32.0,3.0,258.0,5.0,351.0,372.0,l,1.0,2.0,0.0,4.0,7.0,20.0,10.0,30.0,9.0,9.0,561.0
1301,38.0,15.0,36.0,4.0,8.0,32.0,17.0,7.0,13.0,3.0,10.0,0.0,9.0,2,0,1.0,9.0,Arsenal,6.0,2.0,541.0,16.0,637.0,663.0,w,10.0,5.0,0.0,7.0,22.0,25.0,7.0,32.0,18.0,20.0,837.0
1302,27.0,14.0,17.0,2.0,3.0,23.0,13.0,5.0,11.0,6.0,5.0,0.0,6.0,4,1,0.0,8.0,Tottenham,4.0,3.0,480.0,15.0,578.0,600.0,w,2.0,11.0,1.0,6.0,19.0,22.0,5.0,27.0,29.0,32.0,779.0
